1723111200000,0.00007894,0.00011479,0.00007894,0.00010794,54064.16000000,1723114799999,5.80714079,3401,35096.66000000,3.76198648,0
1723114800000,0.00010792,0.00010844,0.00010647,0.00010771,33074.71000000,1723118399999,3.56024151,2760,25128.81000000,2.70665755,0
1723118400000,0.00010767,0.00010830,0.00010603,0.00010804,26960.65000000,1723121999999,2.89669359,2065,8431.82000000,0.90617090,0
1723122000000,0.00010804,0.00010958,0.00010771,0.00010913,31686.64000000,1723125599999,3.45243721,2391,8397.08000000,0.91373038,0
1723125600000,0.00010913,0.00010999,0.00010729,0.00010759,28127.66000000,1723129199999,3.04956286,1147,17745.66000000,1.92165609,0
1723129200000,0.00010759,0.00010769,0.00010549,0.00010560,21255.09000000,1723132799999,2.26593231,719,11061.94000000,1.17971265,0
1723132800000,0.00010560,0.00010595,0.00010436,0.00010454,10011.12000000,1723136399999,1.05282615,559,4482.67000000,0.47179082,0
1723136400000,0.00010453,0.00010481,0.00010306,0.00010389,10532.54000000,1723139999999,1.09437424,634,3522.78000000,0.36590452,0
1723140000000,0.00010391,0.00010453,0.00010346,0.00010436,3700.25000000,1723143599999,0.38522244,227,1974.04000000,0.20553063,0
1723143600000,0.00010436,0.00010436,0.00010260,0.00010338,3878.09000000,1723147199999,0.40122234,243,2286.12000000,0.23665530,0
1723147200000,0.00010337,0.00010366,0.00010248,0.00010250,3476.99000000,1723150799999,0.35758849,185,761.96000000,0.07839699,0
1723150800000,0.00010254,0.00010276,0.00010045,0.00010076,9700.13000000,1723154399999,0.98717528,532,3033.72000000,0.30821868,0
1723154400000,0.00010070,0.00010134,0.00009900,0.00009908,17532.47000000,1723157999999,1.75618778,1552,3485.20000000,0.34934592,0
1723158000000,0.00009884,0.00010133,0.00009840,0.00010073,12338.40000000,1723161599999,1.23067482,381,9886.39000000,0.98610902,0
1723161600000,0.00010051,0.00010072,0.00009999,0.00010023,5234.48000000,1723165199999,0.52565368,245,1724.78000000,0.17316844,0
1723165200000,0.00010038,0.00010048,0.00009947,0.00009988,7325.63000000,1723168799999,0.73248275,270,5371.24000000,0.53702014,0
1723168800000,0.00010000,0.00010044,0.00009986,0.00009998,6213.05000000,1723172399999,0.62203714,146,1386.58000000,0.13885212,0
1723172400000,0.00010008,0.00010103,0.00009999,0.00010096,1453.49000000,1723175999999,0.14631720,107,1146.19000000,0.11547063,0
1723176000000,0.00010106,0.00010620,0.00010106,0.00010305,24841.13000000,1723179599999,2.55715390,1083,14189.12000000,1.45770807,0
1723179600000,0.00010317,0.00010540,0.00010298,0.00010456,12649.40000000,1723183199999,1.32172172,439,8990.80000000,0.94021583,0
1723183200000,0.00010447,0.00010791,0.00010432,0.00010682,10617.28000000,1723186799999,1.12743442,537,7012.40000000,0.74240489,0
1723186800000,0.00010704,0.00010747,0.00010485,0.00010540,11914.23000000,1723190399999,1.25966563,600,4253.03000000,0.45171832,0
1723190400000,0.00010517,0.00010755,0.00010492,0.00010641,23208.29000000,1723193999999,2.47143170,665,15687.46000000,1.67201028,0
1723194000000,0.00010642,0.00010707,0.00010585,0.00010683,3513.87000000,1723197599999,0.37411258,135,2249.46000000,0.23941373,0
1723197600000,0.00010704,0.00010741,0.00010620,0.00010636,6069.09000000,1723201199999,0.64749822,311,3471.83000000,0.37025586,0
1723201200000,0.00010636,0.00010680,0.00010517,0.00010517,5133.77000000,1723204799999,0.54504411,274,3895.42000000,0.41394339,0
1723204800000,0.00010522,0.00010705,0.00010522,0.00010705,3568.72000000,1723208399999,0.37856033,221,1661.81000000,0.17624673,0
1723208400000,0.00010689,0.00010945,0.00010666,0.00010894,53244.88000000,1723211999999,5.80384131,1768,46657.65000000,5.09019156,0
1723212000000,0.00010890,0.00011040,0.00010755,0.00010966,9443.64000000,1723215599999,1.02966303,620,5685.56000000,0.61983028,0
1723215600000,0.00010966,0.00011350,0.00010914,0.00011273,60558.02000000,1723219199999,6.77121863,1756,50026.28000000,5.59157004,0
1723219200000,0.00011271,0.00011350,0.00011041,0.00011054,14227.42000000,1723222799999,1.59682235,672,7734.67000000,0.86812019,0
1723222800000,0.00011068,0.00011093,0.00010920,0.00011056,7687.71000000,1723226399999,0.84585478,369,3557.76000000,0.39221292,0
1723226400000,0.00011060,0.00011101,0.00010912,0.00010930,3781.43000000,1723229999999,0.41611589,171,1151.54000000,0.12645728,0
1723230000000,0.00010916,0.00010949,0.00010808,0.00010850,3837.98000000,1723233599999,0.41671985,200,1383.16000000,0.15061893,0
1723233600000,0.00010856,0.00010911,0.00010805,0.00010824,8113.07000000,1723237199999,0.88188696,304,1692.60000000,0.18393202,0
